player_id,teamName,firstName,lastName,vitals_Face ID,vitals_Play Type 2,vitals_Portrait ID,vitals_Headshot ID,vitals_Position,vitals_Secondary Position,vitals_Play Type 1,vitals_Play Initiator,vitals_Play Type 3,vitals_Play Type 4,vitals_Used Retirement Grace,vitals_Contract Thought,attributes_Intangibles,attributes_Driving Layup,attributes_Draw Foul,attributes_Left Foot Durability,attributes_Post Fade,attributes_3pt Shot,attributes_Post Hook,attributes_Interior Defense,attributes_Post Moves,attributes_Close Shot,attributes_Midrange Shot,attributes_Right Hip Durability,attributes_Vertical,attributes_Free Throw,attributes_Ball Control,attributes_Passing IQ,attributes_Right Elbow Durability,attributes_Pass Accuracy,attributes_Right Knee Durability,attributes_Offensive Rebound,attributes_Standing Dunk,attributes_Driving Dunk,attributes_Shot IQ,attributes_Agility,attributes_Passing Vision,attributes_Hands,attributes_Defensive Rebound,attributes_Speed,attributes_Perimeter Defense,attributes_Block,attributes_Offensive Consistency,attributes_Steal,attributes_Right Ankle Durability,attributes_Speed with Ball,attributes_Strength,attributes_Stamina,attributes_Left Ankle Durability,attributes_Left Knee Durability,attributes_Hustle,attributes_Pass Perception,attributes_Defensive Consistency,attributes_Help Defense IQ,attributes_Potential,attributes_Head Durability,attributes_Left Shoulder Durability,attributes_Right Shoulder Durability,attributes_Right Foot Durability,attributes_Left Elbow Durability,attributes_Left Hand Durability,attributes_Right Hand Durability,attributes_Left Hip Durability,attributes_Miscanellous Durability,badges_Rise Up,badges_Ankle Assassin,badges_Float Game,badges_Challenger,badges_Posterizer,badges_Physical Finisher,badges_Off-Ball Pest,badges_Limitless Range,badges_Layup Mixmaster,badges_Aerial Wizard,badges_Hook Specialist,badges_Pick Dodger,badges_Paint Prodigy,badges_Laid Back,badges_Post Powerhouse,badges_Boxout Beast,badges_On-Ball Menace,badges_Post-Up Poet,badges_Post Fade Phenom,badges_Deadeye,badges_Dimer,badges_Slippery Off-Ball,badges_Mini Marksman,badges_Set Shot Specialist,badges_Shifty Shooter,badges_Reserved,badges_Bail Out,badges_Break Starter,badges_Finance Savvy,badges_Handles for Days,badges_Expressive,badges_Keep It Real,badges_Unpluckable,badges_Rebound Chaser,badges_High-Flying Denier,badges_Versatile Visionary,badges_Extremely Confident,badges_Lightning Launch,badges_Strong Handle,badges_Post Lockdown,badges_Brick Wall,badges_Glove,badges_Interceptor,badges_Pogo Stick,badges_Paint Patroller,badges_Immovable Enforcer,badges_Friendly,badges_Enforcer,badges_Team Player,badges_Pat My Back,badges_Work Ethic,badges_Unpredictable,badges_Media Ringmaster,badges_Warm Weather Fan,badges_Alpha Dog,tendencies_Contested Jumper Mid,tendencies_Spot Up Shot Mid,tendencies_Off Screen Shot Mid,tendencies_Crash,tendencies_Contested Jumper 3pt,tendencies_Driving Step Back,tendencies_Shot Close,tendencies_Drive Pull Up Mid,tendencies_Setup With Sizeup,tendencies_Driving Dunk Tendency,tendencies_Drive Pull Up 3pt,tendencies_Shot Close Left,tendencies_Spot Up Shot 3pt,tendencies_Off Screen Shot 3pt,tendencies_Shot Close Middle,tendencies_Shot Close Right,tendencies_Shot Mid Center,tendencies_Shot Mid Left,tendencies_Shot Mid Left Center,tendencies_Shot Mid Right,tendencies_Dish To Open Man,tendencies_Shot Mid Right Center,tendencies_Standing Dunk Tendency,tendencies_Shot Mid,tendencies_Driving Spin,tendencies_Shot 3pt,tendencies_Stepback Jumper Mid,tendencies_Shot 3pt Center,tendencies_Euro Step Layup,tendencies_Shot 3pt Left,tendencies_Shot 3pt Left Center,tendencies_Spin Layup,tendencies_Shot 3pt Right,tendencies_Shot 3pt Right Center,tendencies_Shot Under Basket,tendencies_Spin Jumper Tendency,tendencies_Step Through Shot,tendencies_Off Screen Drive,tendencies_Spot Up Drive,tendencies_Stepback Jumper 3pt,tendencies_Driving Layup Tendency,tendencies_Transition Pull Up 3pt,tendencies_Use Glass,tendencies_Triple Threat Jab Step,tendencies_Touches,tendencies_Flashy Dunk,tendencies_Drive Right,tendencies_Alley-Oop,tendencies_Driving Double Crossover,tendencies_Transition Spot Up,tendencies_Putback Dunk,tendencies_Hop Step Layup,tendencies_No Setup Dribble,tendencies_Floater,tendencies_Triple Threat Pump Fake,tendencies_Triple Threat Idle,tendencies_Pass Interception,tendencies_Driving Dribble Hesitation,tendencies_Setup With Hesitation,tendencies_Triple Threat Shoot,tendencies_Drive,tendencies_On Ball Steal,tendencies_Driving Behind The Back,tendencies_Driving Crossover,tendencies_Driving Half Spin,tendencies_Driving In And Out,tendencies_No Driving Dribble Move,tendencies_Attack Strong On Drive,tendencies_Flashy Pass,tendencies_Alley Oop Pass,tendencies_Post Up,tendencies_Post Shimmy Shot,tendencies_Post Face Up,tendencies_Post Back Down,tendencies_Post Aggressive Backdown,tendencies_Shoot From Post,tendencies_Post Hook Left,tendencies_Post Hook Right,tendencies_Post Fade Left,tendencies_Post Fade Right,tendencies_Post Up And Under,tendencies_Post Hop Shot Tendency,tendencies_Post Step Back Shot,tendencies_Post Drive,tendencies_Post Spin,tendencies_Post Drop Step,tendencies_Post Hop Step,tendencies_Shoot,tendencies_Roll Vs Pop,tendencies_Iso Vs Elite Defender,tendencies_Iso Vs Good Defender,tendencies_Iso Vs Average Defender,tendencies_Iso Vs Poor Defender,tendencies_Play Discipline,tendencies_Take Charge,tendencies_Contest Shot,tendencies_Block Shot,tendencies_Foul,tendencies_Hard Foul
3030,Current ,Scottie,Barnes,8060,P&R Ball Handler,18152,0,PF,SF,Isolation,No,Post Up High,Post Up Low,0,0,85,84,65,80,57,76,58,75,57,88,84,80,92,73,79,78,80,77,80,65,80,80,95,77,53,85,67,82,75,67,85,46,80,77,74,88,80,80,85,76,75,75,90,80,80,80,80,80,80,80,80,80,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,25,10,25,0,0,46,20,0,75,20,18,70,0,49,33,16,33,13,19,35,19,95,19,0,22,25,19,0,22,20,0,21,18,41,0,0,75,15,25,35,0,5,0,85,35,50,50,0,0,10,0,0,5,0,50,75,0,0,0,20,10,0,0,0,0,99,25,25,0,5,0,15,5,0,5,36,46,18,0,15,0,0,40,0,0,0,50,15,0,0,5,5,95,0,95,5,94,10
3031,Current ,Jalen,Suggs,8051,Handoff Receiver,18153,0,SG,PG,P&R Ball Handler,Yes,Isolation,3 PT,0,0,60,73,65,80,38,72,39,35,74,63,65,80,90,76,86,81,80,80,80,41,40,80,70,83,70,84,47,88,76,52,55,41,80,88,59,88,80,80,85,75,75,75,88,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,60,55,55,30,55,21,30,15,0,20,25,85,55,61,14,28,19,18,12,55,23,0,26,5,53,25,22,20,18,27,55,12,21,16,35,35,30,10,25,55,12,0,75,85,0,65,25,15,35,10,45,20,0,75,15,90,35,20,75,45,50,25,25,15,15,55,25,25,20,0,0,0,0,0,0,0,3,27,17,0,20,0,15,0,0,0,55,50,5,10,20,40,65,0,60,5,96,10
3032,Current ,Josh,Giddey,8064,Cutter,18154,0,SG,PG,P&R Ball Handler,No,P&R Roll Man,Isolation,0,0,70,84,64,80,58,70,55,50,55,80,74,80,74,70,83,85,80,85,80,48,45,65,92,70,77,95,72,76,69,60,85,46,80,76,60,88,80,80,80,66,60,69,89,80,80,80,80,80,80,80,80,80,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,40,35,25,20,0,22,0,0,0,0,30,70,25,55,15,15,33,11,19,40,22,0,28,0,31,25,10,5,40,11,15,29,10,56,0,0,55,5,25,90,0,0,5,55,0,50,25,0,5,10,10,35,25,5,50,40,15,25,0,40,65,0,15,0,0,75,45,35,55,0,0,20,15,5,0,11,11,14,23,25,0,0,20,0,0,0,60,50,5,10,15,30,85,0,65,10,62,10
3033,Current ,Jonathan,Kuminga,8054,Cutter,18155,0,PF,SF,P&R Roll Man,No,Isolation,3 PT,0,0,50,79,60,80,50,65,49,73,50,74,70,80,90,63,77,60,80,69,80,70,65,85,60,79,44,85,73,84,73,68,45,67,80,75,73,88,80,80,80,69,50,70,85,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,25,5,45,15,10,0,42,10,0,70,10,23,45,35,34,43,0,33,0,58,40,9,60,0,0,83,25,14,0,30,11,0,26,19,42,20,0,45,20,25,85,0,0,5,70,0,50,25,0,0,40,0,0,0,5,50,60,0,15,0,60,65,0,15,0,0,99,40,20,5,21,0,0,0,0,21,22,35,39,0,0,0,0,0,25,0,0,80,0,5,10,20,40,80,0,60,45,99,10
3034,Current ,Franz,Wagner,8062,P&R Wing,18156,0,SF,PF,Post Up High,No,Isolation,P&R Roll Man,0,0,80,77,60,80,59,83,57,56,59,83,77,80,65,79,73,69,80,70,80,45,55,80,95,73,57,76,51,64,69,52,95,49,80,60,65,85,80,80,80,68,70,69,82,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,60,50,20,35,0,12,20,15,75,5,39,85,55,35,26,12,32,20,24,40,12,0,4,0,56,25,21,10,13,27,20,13,26,20,40,0,25,5,25,25,10,0,5,80,5,50,25,0,75,10,5,20,0,5,50,50,15,20,5,75,30,0,15,0,0,90,15,20,15,0,0,30,15,10,0,5,0,52,38,0,0,0,25,0,0,0,40,50,0,0,0,0,99,0,70,20,80,10
3035,Current ,Davion,Mitchell,8056,3 PT,18157,0,PG,SG,P&R Ball Handler,Yes,Isolation,Handoff Receiver,0,0,70,74,44,80,30,74,30,44,30,83,66,80,70,67,86,83,80,82,80,37,25,40,80,87,70,95,45,82,84,40,60,42,80,82,60,90,80,80,95,85,85,85,83,80,80,80,80,80,80,80,80,80,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,56,50,45,25,9,30,19,20,15,75,57,26,75,40,46,28,15,30,16,22,45,17,0,10,5,61,25,19,20,19,22,60,16,24,26,40,26,40,5,25,45,8,0,65,85,0,25,25,5,10,0,50,20,20,65,15,80,15,20,45,70,50,10,55,5,0,99,25,35,55,0,0,20,10,0,0,2,2,20,9,5,20,0,25,0,0,0,45,50,5,10,20,40,80,0,99,5,78,10
3036,Current ,Ziaire,Williams,8067,P&R Roll Man,18158,0,SF,PF,Cutter,No,N/A,N/A,0,0,35,73,55,80,44,63,48,60,58,68,69,80,82,71,79,54,80,50,80,35,65,80,70,77,28,75,40,87,73,57,45,49,80,82,40,80,80,80,88,71,60,70,82,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29,40,35,25,15,25,38,0,10,75,0,11,60,30,78,11,0,72,0,14,35,14,0,9,35,50,25,0,25,54,8,10,38,0,28,15,40,65,20,25,30,0,0,30,60,0,65,25,0,0,15,25,60,30,20,25,70,15,30,25,55,65,0,50,20,0,75,20,5,5,0,15,50,35,0,0,5,5,30,25,15,15,30,20,20,5,10,55,0,0,0,5,5,95,0,65,30,56,10
3037,Current ,James,Bouknight,8068,Isolation,18159,0,SG,PG,P&R Ball Handler,Yes,Handoff Receiver,3 PT,0,0,70,78,71,80,37,74,30,44,38,75,72,80,90,81,80,68,80,69,80,62,35,85,70,80,31,82,49,87,69,25,70,31,80,84,54,87,80,80,75,69,40,68,82,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,50,55,25,50,50,53,10,15,80,15,24,75,35,41,35,13,23,14,42,30,8,0,8,35,57,25,19,30,23,23,55,16,19,76,25,30,75,20,25,99,12,10,55,85,50,60,25,0,75,0,50,20,40,55,25,65,35,20,55,70,50,15,25,0,15,99,80,35,45,0,0,0,0,0,0,4,23,18,35,0,20,0,0,0,0,0,80,50,5,15,25,55,80,0,70,25,38,10
3038,Current ,Joshua,Primo,9904,Isolation,18160,0,SG,SF,P&R Point,Yes,Handoff Receiver,N/A,0,0,50,69,49,80,34,80,34,44,34,68,77,80,71,75,70,64,80,64,80,44,40,60,85,77,37,95,54,76,70,42,60,52,80,73,27,85,80,80,85,55,60,70,81,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,40,35,35,40,35,15,40,0,0,15,25,65,35,49,26,24,12,15,22,35,27,0,15,30,74,25,14,5,20,25,30,20,21,37,10,0,65,5,25,45,0,0,55,80,0,75,99,0,0,0,25,40,15,55,0,60,0,15,0,65,65,0,50,15,15,90,20,30,90,0,0,0,0,0,0,0,0,30,0,0,20,0,0,0,0,0,60,50,0,0,0,0,99,0,55,10,74,10
3039,Current ,Chris,Duarte,9905,P&R Ball Handler,18161,0,SG,SF,3 PT,No,Handoff Receiver,N/A,0,0,60,79,66,80,46,78,44,50,46,83,88,80,63,74,71,78,80,69,80,35,40,70,95,68,41,95,58,65,69,32,85,53,80,60,59,92,80,80,92,69,65,68,79,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,50,15,30,0,55,40,0,75,20,20,65,50,66,14,36,21,11,16,35,16,0,20,0,74,25,15,0,23,19,0,29,14,43,0,0,40,30,25,85,12,30,55,75,15,30,25,0,35,10,0,15,25,0,35,20,15,5,0,40,25,0,15,0,0,90,45,15,15,0,0,0,0,0,0,0,4,0,0,0,20,0,0,0,0,0,75,50,5,5,10,25,90,0,75,5,46,10
3040,Current ,Moses,Moody,8065,P&R Wing,18162,0,SG,SF,Cutter,No,3 PT,N/A,0,0,80,70,70,80,48,75,44,68,49,64,77,80,70,82,74,64,80,65,80,55,40,70,60,77,31,80,61,73,71,55,60,35,80,70,68,88,80,80,80,60,65,69,81,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,50,25,7,0,20,35,0,75,3,25,70,40,59,16,17,37,13,30,45,3,0,5,0,66,25,14,10,28,11,35,34,13,26,0,16,35,5,25,10,0,0,40,55,30,99,25,0,15,20,25,15,0,40,20,65,15,0,0,40,55,0,15,0,0,35,10,10,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,50,0,0,0,0,99,0,75,25,40,10
3041,Current ,Corey,Kispert,8057,P&R Wing,18163,0,SF,SG,3 PT,No,Isolation,Handoff Receiver,0,0,60,73,45,80,39,79,38,54,39,70,75,80,69,87,71,69,80,66,80,44,40,60,65,74,32,85,52,76,70,45,65,36,80,66,60,84,80,80,80,67,65,69,79,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,55,55,65,40,0,25,20,0,0,5,31,99,55,34,35,27,19,7,40,40,7,0,5,0,91,25,17,0,20,15,0,30,18,15,5,0,30,15,25,50,15,0,5,80,0,35,25,0,45,0,0,0,0,5,50,40,15,0,0,40,20,0,15,0,0,75,25,20,5,0,0,0,0,0,0,5,11,18,8,0,0,0,0,0,0,0,45,0,0,0,0,0,99,0,65,20,92,10
3042,Current ,Alperen,Sengun,9908,P&R Roll Man,18164,0,C,PF,Cutter,No,Post Up Low,N/A,0,0,75,79,72,80,78,74,78,69,78,65,50,80,49,71,54,62,80,63,80,67,65,65,90,64,71,80,70,52,63,77,70,86,80,48,68,80,80,80,80,85,60,69,81,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,25,0,0,29,0,0,75,0,11,9,0,58,31,16,50,0,17,30,17,99,0,0,15,25,32,0,9,9,0,18,32,92,0,82,65,10,25,40,0,0,5,70,10,55,25,0,35,40,0,0,10,95,25,60,0,0,0,20,40,0,0,0,0,99,30,5,10,24,0,0,65,40,14,54,36,0,21,60,0,0,40,5,21,20,70,70,5,5,10,25,90,0,70,50,99,10
3043,Current ,Trey,Murphy III,9909,Cutter,18165,0,PF,SF,3 PT,No,Handoff Receiver,P&R Wing,0,0,80,70,31,80,44,81,42,69,43,70,72,80,82,84,50,64,80,59,80,48,65,75,80,70,31,57,52,84,69,50,45,36,80,74,60,85,80,80,75,59,65,69,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,30,10,5,0,12,45,0,70,3,27,99,45,46,27,34,0,17,41,40,8,70,15,0,98,25,12,0,29,12,0,35,12,30,0,0,75,10,25,20,0,0,10,60,15,15,25,0,0,20,0,99,5,0,85,40,5,0,5,35,20,0,0,0,0,99,15,10,0,0,0,0,10,5,0,25,53,59,39,0,0,0,40,15,5,5,60,50,5,5,10,25,90,0,65,5,24,10
3044,Current ,Tre,Mann,8059,Isolation,18166,0,SG,PG,P&R Point,Yes,3 PT,Handoff Receiver,0,0,98,79,45,80,55,80,35,49,60,66,79,80,68,70,83,78,80,80,80,36,25,60,65,69,28,85,48,74,66,56,60,49,80,73,53,88,80,80,75,59,40,60,80,80,80,80,80,80,80,80,80,80,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,55,55,65,26,60,40,30,25,0,25,16,85,50,71,13,22,15,18,23,70,22,0,5,30,66,25,26,35,11,28,60,11,24,46,40,0,35,20,25,90,15,0,60,55,0,85,25,0,25,20,45,25,30,5,30,80,40,50,30,75,55,30,60,30,25,90,45,35,20,0,0,0,0,0,0,8,6,31,10,0,20,0,0,0,0,0,75,50,5,10,15,30,85,0,35,20,50,10
3045,Current ,Kai,Jones,8069,P&R Roll Man,18167,0,C,N/A,Cutter,No,Post Up Low,N/A,0,0,70,64,42,80,40,69,41,78,40,68,69,80,69,69,35,48,80,38,80,75,80,80,60,65,30,37,70,66,47,77,60,42,80,57,65,84,80,80,75,67,65,84,80,80,80,80,80,80,80,80,80,80,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,10,0,10,0,0,57,0,0,90,35,12,25,0,61,27,29,14,0,43,10,14,99,8,0,0,25,100,0,0,0,0,0,0,49,0,0,75,50,25,35,0,0,5,60,35,99,99,0,0,35,0,0,15,5,50,55,0,0,0,35,30,0,0,0,0,99,40,5,0,5,0,0,10,5,5,27,47,53,35,5,0,0,40,15,5,5,55,99,0,0,0,0,99,0,95,95,64,10
3046,Current ,Jalen,Johnson,8061,Cutter,18168,0,PF,SF,P&R Roll Man,No,N/A,N/A,0,0,60,81,53,80,74,69,66,66,69,66,74,80,82,63,58,69,80,68,80,64,70,65,70,73,69,80,69,76,66,60,55,62,80,74,68,85,80,80,80,57,40,60,81,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,55,40,20,1,0,31,35,0,70,6,15,75,35,58,27,25,20,10,27,40,18,40,25,0,19,25,18,0,24,19,0,23,16,31,0,68,40,50,25,25,0,10,5,55,5,40,85,0,0,50,0,0,50,5,50,45,0,0,0,40,35,0,0,0,0,99,20,10,0,0,5,55,0,0,0,20,15,31,42,10,0,10,30,20,20,20,50,50,5,10,25,50,80,0,60,35,24,10
3047,Current ,Keon,Johnson,8055,Handoff Receiver,18169,0,SG,SF,P&R Wing,No,3 PT,Cutter,0,0,60,74,45,80,35,67,35,45,35,70,68,80,99,71,75,82,80,75,80,38,35,85,75,83,37,80,42,97,70,52,50,64,80,84,40,88,80,80,85,68,65,69,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,40,60,55,25,40,60,32,50,0,80,5,12,80,55,62,26,23,15,11,31,40,20,40,8,30,40,25,7,5,32,9,35,36,16,32,25,0,45,15,25,30,20,0,60,65,5,35,99,10,80,0,25,15,15,5,30,60,30,0,0,50,55,5,50,30,10,70,30,25,45,0,0,0,0,0,0,2,0,8,14,0,0,0,0,0,0,0,60,50,0,5,10,15,90,0,65,20,99,10
3048,Current ,Isaiah,Jackson,8063,Cutter,18170,0,C,PF,P&R Roll Man,No,N/A,N/A,0,0,50,73,56,80,48,29,59,70,55,68,60,80,81,70,59,44,80,40,80,80,85,80,65,64,29,80,70,66,54,82,35,44,80,49,65,82,80,80,80,49,55,66,79,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,36,20,0,10,10,15,6,0,0,85,0,30,25,0,20,50,50,0,0,50,55,0,99,6,5,38,25,0,15,44,0,20,28,28,69,0,25,65,5,25,25,0,0,70,60,10,45,99,0,0,40,20,0,15,30,25,45,40,40,50,60,45,5,55,0,30,80,30,5,20,12,0,0,0,0,8,3,8,0,0,0,20,0,20,0,0,0,55,0,0,0,0,0,99,0,85,30,50,10
3049,Current ,Usman,Garuba,9915,Post Up Low,18171,0,C,PF,Cutter,No,P&R Roll Man,N/A,0,0,60,79,60,80,44,65,48,70,48,58,59,80,69,60,66,67,80,60,80,68,60,70,65,75,61,92,64,68,70,84,40,69,80,60,70,85,80,80,90,69,70,72,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,30,25,5,0,1,4,0,0,0,18,23,10,41,41,0,41,5,45,45,9,60,0,0,36,25,23,0,23,0,0,54,0,60,0,0,60,25,25,70,0,25,5,65,5,50,25,0,0,70,0,0,0,5,50,65,0,0,0,60,75,0,0,0,0,99,35,5,30,20,0,0,0,0,15,6,3,35,53,0,0,0,60,0,0,0,40,90,0,0,0,0,99,0,99,35,0,10
3050,Current ,Josh,Christopher,9916,Isolation,18172,0,SG,SF,P&R Wing,No,Handoff Receiver,N/A,0,0,55,82,60,80,62,73,25,49,44,78,74,80,81,80,75,62,80,68,80,52,40,85,75,78,61,83,47,84,67,37,70,83,80,78,55,88,80,80,72,65,50,60,79,80,80,80,80,80,80,80,80,80,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,60,55,5,35,0,34,25,0,75,10,24,80,55,42,34,31,15,11,24,35,19,0,0,5,74,25,16,25,16,22,10,21,25,88,0,0,40,35,25,99,0,15,35,65,0,50,25,0,30,15,20,0,15,35,15,75,10,0,0,35,70,0,35,0,5,95,75,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,90,50,5,10,20,40,80,0,85,30,99,10
3051,Current ,Quentin,Grimes,9917,P&R Ball Handler,18173,0,SG,SF,3 PT,Yes,Handoff Receiver,N/A,0,0,65,74,55,80,58,83,39,46,42,73,73,80,75,79,74,65,80,70,80,34,25,70,85,75,34,80,49,86,70,45,75,41,80,79,63,85,80,80,80,68,65,69,80,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,55,45,10,9,15,13,25,0,0,14,14,75,45,68,18,44,38,6,6,35,6,0,13,15,99,25,9,55,34,16,35,25,16,13,0,0,58,40,25,25,5,0,5,60,0,15,25,5,60,0,50,0,0,5,50,65,20,0,0,45,75,5,20,15,5,99,15,15,15,0,0,0,0,0,0,0,0,18,11,0,0,0,0,0,0,0,45,0,0,5,10,20,90,0,70,30,99,10
3052,Current ,Nah'Shon,Hyland,9918,Isolation,18174,0,SG,PG,P&R Point,Yes,Handoff Receiver,3 PT,0,0,60,82,70,80,32,77,30,30,32,79,77,80,68,92,79,75,80,74,80,32,25,60,84,72,57,85,50,87,61,47,85,70,80,84,32,88,80,80,70,59,45,60,79,80,80,80,80,80,80,80,80,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,45,40,40,55,20,60,34,30,0,0,30,25,60,25,50,25,27,16,22,14,75,21,0,0,40,98,25,28,80,9,26,55,10,27,26,20,0,60,10,25,80,8,0,5,80,0,35,25,40,0,0,75,15,25,5,50,65,65,50,0,60,70,45,50,25,50,90,40,25,65,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,65,50,5,10,20,40,80,0,55,20,94,10
