NBA_ID,Season,Player,Deadeye,Limitless Range,Mini Marksman,Set Shot Specialist,Shifty Shooter,Aerial Wizard,Float Game,Hook Specialist,Layup Mixmaster,Paint Prodigy,Physical Finisher,Posterizer,Post Fade Phenom,Post Powerhouse,Post Up Poet,Rise Up,Ankle Assassin,Bail Out,Break Starter,Dimer,Handles for Days,Lightning Launch,Strong Handle,Unpluckable,Versatile Visionary,Challenger,Glove,High Flying Denier,Immovable Enforcer,Interceptor,Off Ball Pest,On-Ball Menace,Paint Patroller,Pick Dodger,Post Lockdown,Boxout Beast,Rebound Chaser,Brick Wall,Pogo Stick,Slippery Off Ball
1626188,2016-17,Quinn Cook,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626188,2017-18,Quinn Cook,2,0,2,1,3,0,1,0,0,2,1,0,2,0,0,0,2,0,1,0,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1626188,2018-19,Quinn Cook,1,0,2,1,1,0,1,0,0,1,1,0,2,0,0,0,1,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1626188,2019-20,Quinn Cook,0,0,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,1,2,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1626188,2020-21,Quinn Cook,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626191,2015-16,Chris McCullough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,0,0,0,0,0,0,0,0,0,0
1626191,2016-17,Chris McCullough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626191,2017-18,Chris McCullough,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626192,2015-16,Pat Connaughton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626192,2016-17,Pat Connaughton,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626192,2017-18,Pat Connaughton,1,0,0,1,0,2,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1626192,2018-19,Pat Connaughton,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,2,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1626192,2019-20,Pat Connaughton,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1626192,2020-21,Pat Connaughton,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,0,1
1626192,2021-22,Pat Connaughton,1,1,0,2,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1
1626192,2022-23,Pat Connaughton,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626192,2023-24,Pat Connaughton,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1626192,2024-25,Pat Connaughton,1,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,1,1,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
1626192,2025-26,Pat Connaughton,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1626195,2016-17,Willy Hernangomez,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,3,0,2,2,0,0
1626195,2017-18,Willy Hernangomez,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0
1626195,2018-19,Willy Hernangomez,0,0,0,0,0,1,0,2,0,1,1,0,1,1,1,1,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,3,2,2,0,0
1626195,2019-20,Willy Hernangomez,0,0,0,0,0,1,1,2,0,1,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,2,2,1,0,0
1626195,2020-21,Willy Hernangomez,0,0,0,0,0,0,1,2,0,1,1,0,1,2,2,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2,3,3,2,0,0
1626195,2021-22,Willy Hernangomez,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,3,3,2,1,0
1626195,2022-23,Willy Hernangomez,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,2,2,2,0,0
1626196,2015-16,Josh Richardson,1,0,0,2,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,2,1,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,2
1626196,2016-17,Josh Richardson,0,0,0,2,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,2,1,0,2,0,0,1,2,3,2,0,0,0,0,0,0,0,2
1626196,2017-18,Josh Richardson,2,0,0,3,2,0,1,0,1,2,2,1,1,0,0,0,1,0,0,0,1,1,2,1,0,2,2,1,1,2,1,2,1,2,0,1,0,0,0,2
1626196,2018-19,Josh Richardson,1,0,0,2,1,0,0,1,1,1,2,1,3,0,1,0,1,0,2,0,1,1,2,1,1,2,0,0,1,1,3,2,0,2,0,1,0,0,0,1
1626196,2019-20,Josh Richardson,2,0,0,2,2,0,1,0,1,2,2,1,3,1,0,0,2,0,1,0,2,1,2,2,0,3,0,0,1,1,4,3,0,3,0,1,0,0,0,1
1626196,2020-21,Josh Richardson,0,0,0,2,0,2,1,1,1,2,2,0,1,1,0,0,1,0,0,0,1,2,2,1,0,2,1,0,1,1,3,2,0,0,0,0,0,0,0,1
1626196,2021-22,Josh Richardson,1,0,0,2,1,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1
1626196,2022-23,Josh Richardson,2,0,0,2,1,0,2,0,0,2,1,0,1,0,0,0,1,0,0,0,1,0,2,1,0,0,1,0,0,2,2,1,0,0,0,0,0,0,0,2
1626196,2023-24,Josh Richardson,0,0,0,2,0,0,0,1,0,2,1,0,2,1,1,0,1,0,0,0,1,0,2,1,0,1,0,0,0,0,2,1,0,1,0,0,0,0,0,1
1626196,2024-25,Josh Richardson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1626199,2015-16,Darrun Hilliard,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626199,2016-17,Darrun Hilliard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626199,2017-18,Darrun Hilliard,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626202,2015-16,Joe Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626202,2016-17,Joe Young,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626202,2017-18,Joe Young,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1626203,2016-17,Treveon Graham,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626203,2017-18,Treveon Graham,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,1,0,1,0,1,0,0,0,2
1626203,2018-19,Treveon Graham,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,3,1,0,0,0,1,1,1,0,0
1626203,2019-20,Treveon Graham,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,2,1,0,0,0
1626204,2015-16,Larry Nance Jr,0,0,0,0,0,3,0,2,0,1,1,1,1,1,1,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1626204,2016-17,Larry Nance Jr,0,0,0,0,0,3,2,0,0,1,1,1,0,0,0,2,0,0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,0,1,1,0,0
1626204,2017-18,Larry Nance Jr,0,0,0,0,0,3,0,0,0,1,1,2,0,1,1,3,0,0,0,1,0,0,1,0,0,0,2,0,1,3,2,0,0,0,1,3,2,2,2,0
1626204,2018-19,Larry Nance Jr,0,0,0,0,0,3,1,0,0,1,1,2,0,0,0,3,0,0,1,0,0,0,1,0,0,1,2,0,1,3,0,0,0,0,3,3,2,2,2,0
1626204,2019-20,Larry Nance Jr,0,0,0,1,0,3,0,1,0,1,1,2,1,2,2,3,0,0,1,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,3,2,2,2,0
1626204,2020-21,Larry Nance Jr,0,0,0,1,0,2,0,0,0,1,1,1,0,0,0,2,0,0,1,2,0,0,1,0,0,1,2,0,1,3,1,0,0,0,1,2,2,1,1,0
1626204,2021-22,Larry Nance Jr,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,0,0,1,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,1,2,1,2,0,0
1626204,2022-23,Larry Nance Jr,0,0,0,0,0,3,0,2,0,2,1,2,1,1,1,2,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,2,2,1,0
1626204,2023-24,Larry Nance Jr,1,0,0,0,0,2,0,2,0,1,1,1,1,2,2,2,0,0,0,0,0,0,1,1,0,0,2,0,0,2,0,0,0,0,3,2,1,2,0,0
1626204,2024-25,Larry Nance Jr,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,2,1,2,0,1
1626204,2025-26,Larry Nance Jr,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
1626205,2017-18,Vincent Hunter,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626208,2021-22,Keifer Sykes,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,2,1,0,1,0,0,1,0,4,2,0,1,2,0,0,0,0,2
1626209,2015-16,Mario Hezonja,0,0,0,1,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
1626209,2016-17,Mario Hezonja,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1626209,2017-18,Mario Hezonja,1,0,0,2,0,2,2,1,0,2,1,1,1,0,0,0,0,0,0,1,0,1,3,1,0,1,2,0,0,2,0,0,0,0,1,2,0,0,0,2
1626209,2018-19,Mario Hezonja,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,2,3,1,0,1,2,0,0,2,0,0,0,0,0,2,0,0,0,0
1626209,2019-20,Mario Hezonja,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,3,1,0,0,1,0,0,1,0,0,0,0,1,2,0,0,0,0
1626210,2015-16,Alan Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626210,2016-17,Alan Williams,0,0,0,0,0,1,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,2,2,0,0
1626210,2017-18,Alan Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1626210,2018-19,Alan Williams,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626214,2015-16,Bryce Dejean-Jones,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626220,2017-18,Royce ONeale,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,2,2,1,0,0,0,0,0,0,2,0,0,1,0,2,2,0,2,1
1626220,2018-19,Royce ONeale,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,2,0,1,2,0,0,2,0,0,2,0,3,2,0,2,0,2,0,0,0,2
1626220,2019-20,Royce ONeale,0,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,2,2,0,0,2,0,0,3,0,0,2,0,0,2,0,3,1,2,2,1,1,2
1626220,2020-21,Royce ONeale,0,0,0,2,0,2,0,0,0,1,1,0,1,0,0,0,0,0,1,2,0,0,2,0,0,4,0,0,2,0,2,3,0,3,0,2,2,0,2,2
1626220,2021-22,Royce ONeale,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,2,0,0,2,0,0,2,0,0,2,1,0,2,0,0,0,1,1,1,0,2
1626220,2022-23,Royce ONeale,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,1,0,1
1626220,2023-24,Royce ONeale,0,0,0,2,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,2,0,0,2,0,0,0,0,0,0,1,2,0,0,0,0,1,1,1,0,1
1626220,2024-25,Royce ONeale,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,0,0,0,1
1626220,2025-26,Royce ONeale,1,2,0,3,2,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1
1626224,2017-18,Cedi Osman,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
1626224,2018-19,Cedi Osman,0,0,0,0,1,0,2,1,1,1,2,1,1,1,1,0,1,0,1,0,1,0,3,1,0,1,0,0,0,0,0,1,0,0,0,2,0,0,0,1
1626224,2019-20,Cedi Osman,1,1,0,0,1,0,2,1,0,2,1,0,0,0,0,0,1,0,0,0,0,0,3,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1
1626224,2020-21,Cedi Osman,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,2,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1626224,2021-22,Cedi Osman,1,1,0,0,1,0,2,1,0,2,1,0,0,1,0,0,1,0,0,1,0,0,3,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
1626224,2022-23,Cedi Osman,0,0,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1626224,2023-24,Cedi Osman,1,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
1626242,2015-16,Luis Montero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626242,2017-18,Luis Montero,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626245,2015-16,Cristiano Felicio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0
1626245,2016-17,Cristiano Felicio,0,0,0,0,0,3,0,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,0
1626245,2017-18,Cristiano Felicio,0,0,0,0,0,2,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,3,0,0,0,0,0,2,2,1,3,0,0
1626245,2018-19,Cristiano Felicio,0,0,0,0,0,2,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0
1626245,2019-20,Cristiano Felicio,0,0,0,0,0,2,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,3,3,3,2,0
1626245,2020-21,Cristiano Felicio,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626246,2015-16,Boban Marjanovic,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1626246,2016-17,Boban Marjanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1626246,2017-18,Boban Marjanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0
1626246,2018-19,Boban Marjanovic,0,0,0,0,0,0,0,2,0,1,0,0,1,3,2,0,0,0,0,0,0,0,0,2,0,0,0,0,3,0,0,0,0,0,1,2,1,2,0,0
1626246,2019-20,Boban Marjanovic,0,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,2,0,0
1626246,2020-21,Boban Marjanovic,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
1626246,2021-22,Boban Marjanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626246,2022-23,Boban Marjanovic,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626246,2023-24,Boban Marjanovic,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1626251,2015-16,Duje Dukan,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626253,2015-16,Axel Toupane,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0
1626253,2016-17,Axel Toupane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626253,2020-21,Axel Toupane,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626254,2016-17,Maurice Ndour,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1626257,2015-16,Salah Mejri,0,0,0,0,0,2,0,2,1,1,2,1,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,2,0,2,0,1,0,2,0
1626257,2016-17,Salah Mejri,0,0,0,0,0,2,0,2,0,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,0,2,0,3,0,1,2,2,0
1626257,2017-18,Salah Mejri,0,0,0,0,0,3,0,2,1,1,1,1,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,3,1,3,0,3,2,2,2,3,0
1626257,2018-19,Salah Mejri,0,0,0,0,0,2,0,1,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,2,2,1,2,2,0
1626259,2017-18,Malcolm Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626259,2018-19,Malcolm Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1626259,2019-20,Malcolm Miller,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626262,2015-16,Coty Clarke,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626266,2015-16,JJ OBrien,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626273,2015-16,Marcelo Huertas,0,0,2,0,1,0,3,0,0,2,1,0,0,0,0,0,2,0,1,3,2,2,2,2,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1
1626273,2016-17,Marcelo Huertas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626296,2018-19,Jordan Sibert,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626643,2017-18,Jacob Pullen,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626780,2016-17,Jonathan Gibson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1626780,2017-18,Jonathan Gibson,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627098,2016-17,Malcolm Delaney,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,2,1,1,2,1,0,0,0,0,1,2,1,0,1,0,0,0,0,0,0
1627098,2017-18,Malcolm Delaney,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,2,1,2,0,0,0,0,1,2,1,0,1,0,0,0,0,0,1
1627215,2017-18,Walt Lemon Jr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627215,2018-19,Walt Lemon Jr,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1627293,2015-16,Alex Stepheson,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627362,2015-16,Briante Weber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627362,2016-17,Briante Weber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1627362,2017-18,Briante Weber,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1627395,2018-19,Julian Washburn,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1627732,2017-18,Ben Simmons,0,0,0,0,0,4,1,0,3,2,3,3,1,0,0,2,1,1,3,3,2,4,3,2,2,1,2,1,1,3,3,1,0,0,0,2,2,1,2,4
1627732,2018-19,Ben Simmons,0,0,0,0,0,4,1,0,2,2,3,2,2,0,0,2,1,1,2,3,2,4,4,2,2,1,1,0,1,2,2,0,0,0,0,3,2,2,2,4
1627732,2019-20,Ben Simmons,0,0,0,0,0,4,1,2,2,2,3,2,1,1,1,2,1,0,2,3,2,3,4,2,2,2,3,0,3,3,0,3,0,3,1,1,2,2,1,3
1627732,2020-21,Ben Simmons,0,0,0,0,0,4,1,2,2,2,2,2,2,2,2,1,1,0,2,3,2,3,4,2,1,2,2,0,2,2,1,2,0,2,0,1,2,2,1,4
1627732,2022-23,Ben Simmons,0,0,0,0,0,2,1,1,0,1,1,1,0,0,0,1,1,0,2,1,1,1,3,1,0,0,2,0,1,2,1,1,0,0,2,2,2,2,2,2
1627732,2023-24,Ben Simmons,0,0,0,0,0,2,0,1,0,1,1,1,1,1,1,1,1,0,2,2,1,1,3,1,0,1,0,1,2,1,1,2,0,0,0,2,2,2,2,2
1627732,2024-25,Ben Simmons,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,1,1,2,3,1,1,3,1,2,0,0,0,1,1,2,1,0,0,1,1,0,1,0,2
1627733,2016-17,Dragan Bender,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
